Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
United States,USA,1976,Gross capital formation (current LCU),NE.GDI.TOTL.CN,412870000000
United States,USA,1975,Gross capital formation (current LCU),NE.GDI.TOTL.CN,341656000000
United States,USA,1974,Gross capital formation (current LCU),NE.GDI.TOTL.CN,350692000000
United States,USA,1973,Gross capital formation (current LCU),NE.GDI.TOTL.CN,332566000000
United States,USA,1972,Gross capital formation (current LCU),NE.GDI.TOTL.CN,288831000000
United States,USA,1971,Gross capital formation (current LCU),NE.GDI.TOTL.CN,255333000000
United States,USA,1970,Gross capital formation (current LCU),NE.GDI.TOTL.CN,229845000000
United States,USA,1969,Gross capital formation (current LCU),NE.GDI.TOTL.CN,242400000000
United States,USA,1968,Gross capital formation (current LCU),NE.GDI.TOTL.CN,216200000000
United States,USA,1967,Gross capital formation (current LCU),NE.GDI.TOTL.CN,200300000000
United States,USA,1966,Gross capital formation (current LCU),NE.GDI.TOTL.CN,197800000000
United States,USA,1965,Gross capital formation (current LCU),NE.GDI.TOTL.CN,177500000000
United States,USA,1964,Gross capital formation (current LCU),NE.GDI.TOTL.CN,158500000000
United States,USA,1963,Gross capital formation (current LCU),NE.GDI.TOTL.CN,147800000000
United States,USA,1962,Gross capital formation (current LCU),NE.GDI.TOTL.CN,139600000000
United States,USA,1961,Gross capital formation (current LCU),NE.GDI.TOTL.CN,126600000000
United States,USA,1960,Gross capital formation (current LCU),NE.GDI.TOTL.CN,122400000000
United States,USA,2017,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,3698080026400
United States,USA,2016,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,3555896887700
United States,USA,2015,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,3589225861500
United States,USA,2014,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,3437574606800
United States,USA,2013,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,3300019546900
United States,USA,2012,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,3152912754500
United States,USA,2011,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,2928502460800
United States,USA,2010,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,2809976000000
United States,USA,2009,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,2543942165100
United States,USA,2008,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,3050140235200
United States,USA,2007,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,3252226854400
United States,USA,2006,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,3305757003500
United States,USA,2005,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,3207691318200
United States,USA,2004,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,3037326484900
United States,USA,2003,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,2816907423200
United States,USA,2002,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,2705142235500
United States,USA,2001,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,2692421824600
United States,USA,2000,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,2804385358500
United States,USA,1999,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,2643203761600
United States,USA,1998,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,2448515262600
United States,USA,1997,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,2253364928000
United States,USA,1996,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,2058209732000
United States,USA,1995,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1912981395200
United States,USA,1994,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1859708901700
United States,USA,1993,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1705609432200
United States,USA,1992,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1618541267900
United States,USA,1991,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1534081745500
United States,USA,1990,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1619148946300
United States,USA,1989,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1635951011600
United States,USA,1988,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1578758263100
United States,USA,1987,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1552537668400
United States,USA,1986,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1500044947900
United States,USA,1985,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1473358628500
United States,USA,1984,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1438785129300
United States,USA,1983,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1162725086600
United States,USA,1982,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1069955440300
United States,USA,1981,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1191169298200
United States,USA,1980,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1115629522700
United States,USA,1979,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1208753081000
United States,USA,1978,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1163906413400
United States,USA,1977,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1051592856800
United States,USA,1976,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,947203426700
United States,USA,1975,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,823857346800
United States,USA,1974,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,940655084100
United States,USA,1973,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,988380688900
United States,USA,1972,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,906875942100
United States,USA,1971,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,841125136800
United States,USA,1970,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,797653281000
United States,USA,2017,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,3.99851691965021
United States,USA,2016,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-0.928583908789491
United States,USA,2015,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,4.41157711602864
United States,USA,2014,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,4.16831045831887
United States,USA,2013,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,4.66574256423814
United States,USA,2012,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,7.66297097932764
United States,USA,2011,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,4.21805954214555
United States,USA,2010,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,10.4575425711198
United States,USA,2009,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-16.5958949774914
United States,USA,2008,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-6.21379221829477
United States,USA,2007,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-1.61930078476199
United States,USA,2006,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,3.05720456153587
United States,USA,2005,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,5.60903920427931
United States,USA,2004,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,7.82485998242728
United States,USA,2003,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,4.13158266627494
United States,USA,2002,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,0.472452376658694
United States,USA,2001,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-3.9924446745752
United States,USA,2000,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,6.09796335952673
United States,USA,1999,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,7.95128794881461
United States,USA,1998,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,8.6603963776612
United States,USA,1997,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,9.48179347157027
United States,USA,1996,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,7.59172761242755
United States,USA,1995,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,2.86456087032236
United States,USA,1994,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,9.03486264737836
United States,USA,1993,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,5.37942195400231
United States,USA,1992,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,5.50554249457366
United States,USA,1991,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-5.25382182994291
United States,USA,1990,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-1.02705186040792
United States,USA,1989,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,3.62264127680308
United States,USA,1988,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,1.68888621730009
United States,USA,1987,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,3.49940983925099
United States,USA,1986,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,1.81125755018444
United States,USA,1985,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,2.40296473016932
United States,USA,1984,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,23.7425033553929
United States,USA,1983,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,8.67042147792516
United States,USA,1982,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-10.1760394666962
United States,USA,1981,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,6.77104486417515
United States,USA,1980,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-7.70410100820251
United States,USA,1979,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,3.85311628870522
United States,USA,1978,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,10.6803270746599
United States,USA,1977,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,11.0208036792779
United States,USA,1976,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,14.9717764099691
United States,USA,1975,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-12.4166380721526
United States,USA,1974,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-4.8286662554198
United States,USA,1973,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,8.98741966969199
United States,USA,1972,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,7.81700634344899
United States,USA,1971,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,5.44996890697927
United States,USA,2017,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,3698080026400
United States,USA,2016,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,3555896887700
United States,USA,2015,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,3589225861500
United States,USA,2014,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,3437574606800
United States,USA,2013,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,3300019546900
United States,USA,2012,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,3152912754500
United States,USA,2011,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,2928502460800
United States,USA,2010,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,2809976000000
United States,USA,2009,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,2543942165100
United States,USA,2008,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,3050140235200
United States,USA,2007,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,3252226854400
United States,USA,2006,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,3305757003500
United States,USA,2005,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,3207691318200
United States,USA,2004,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,3037326484900
United States,USA,2003,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,2816907423200
United States,USA,2002,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,2705142235500
United States,USA,2001,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,2692421824600
United States,USA,2000,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,2804385358500
United States,USA,1999,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,2643203761600
United States,USA,1998,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,2448515262600
United States,USA,1997,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,2253364928000
United States,USA,1996,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,2058209732000
United States,USA,1995,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1912981395200
United States,USA,1994,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1859708901700
United States,USA,1993,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1705609432200
United States,USA,1992,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1618541267900
United States,USA,1991,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1534081745500
United States,USA,1990,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1619148946300
United States,USA,1989,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1635951011600
United States,USA,1988,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1578758263100
United States,USA,1987,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1552537668400
United States,USA,1986,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1500044947900
United States,USA,1985,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1473358628500
United States,USA,1984,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1438785129300
United States,USA,1983,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1162725086600
United States,USA,1982,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1069955440300
United States,USA,1981,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1191169298200
United States,USA,1980,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1115629522700
United States,USA,1979,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1208753081000
United States,USA,1978,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1163906413400
United States,USA,1977,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1051592856800
United States,USA,1976,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,947203426700
United States,USA,1975,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,823857346800
United States,USA,1974,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,940655084100
United States,USA,1973,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,988380688900
United States,USA,1972,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,906875942100
United States,USA,1971,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,841125136800
United States,USA,1970,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,797653281000
United States,USA,2017,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.5854396901628
United States,USA,2016,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.3204134808878
United States,USA,2015,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.0407398107736
United States,USA,2014,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.7785964312135
United States,USA,2013,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.4137431395057
United States,USA,2012,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.0208898479027
United States,USA,2011,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.1035258566922
United States,USA,2010,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.7431037708356
United States,USA,2009,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.8045811102374
United States,USA,2008,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.1190167058118
United States,USA,2007,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.5924919352847
United States,USA,2006,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.5391854504464
United States,USA,2005,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.3803031030933
United States,USA,2004,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.6585751713657
United States,USA,2003,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.7422235599583
United States,USA,2002,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.7081385440482
United States,USA,2001,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.1769477249141
United States,USA,2000,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.6751483699321
United States,USA,1999,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.420368031642
United States,USA,1998,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.958333175817
United States,USA,1997,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.4097090644145
United States,USA,1996,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.7018149855781
United States,USA,1995,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.2726491406982
United States,USA,1994,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.2790967659069
United States,USA,1993,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.39362787431
United States,USA,1992,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.0775819985715
United States,USA,1991,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.1106050230516
United States,USA,1990,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.5292134484762
United States,USA,1989,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.5137993257208
United States,USA,1988,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.827807757869
United States,USA,1987,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.6202310299338
United States,USA,1986,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.7406245175648
United States,USA,1985,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.1883401602082
United States,USA,1984,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.0958177517261
United States,USA,1983,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.2529868977705
United States,USA,1982,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.070082771371
United States,USA,1981,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.2768569915829
United States,USA,1980,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.3102708249411
United States,USA,1979,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.1111202458462
United States,USA,1978,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.8317846707708
United States,USA,1977,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.5262697266726
United States,USA,1976,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.038398387541
United States,USA,1975,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.2774757493602
United States,USA,1974,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.6949418311554
United States,USA,1973,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.3318085894529
United States,USA,1972,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.580622464057
United States,USA,1971,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.9198180023179
United States,USA,1970,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.4147356338331
United States,USA,1969,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.76703598392
United States,USA,1968,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.9389920424403
United States,USA,1967,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.2447487524661
United States,USA,1966,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.2699386503067
United States,USA,1965,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.8671507328224
United States,USA,1964,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.1116943715369
United States,USA,1963,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.1443783275916
United States,USA,1962,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.0705668484548
United States,USA,1961,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.4747026451269
United States,USA,1960,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.5289895085588
United States,USA,2017,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2928596000000
United States,USA,2016,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2738146000000
United States,USA,2015,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2786461000000
United States,USA,2014,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2879284000000
United States,USA,2013,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2764210000000
United States,USA,2012,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2759851000000
United States,USA,2011,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2682456000000
United States,USA,2010,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2360183000000
United States,USA,2009,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1978447000000
United States,USA,2008,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2560143000000
United States,USA,2007,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2379280000000
United States,USA,2006,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2243538000000
United States,USA,2005,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2026418000000
United States,USA,2004,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1796706000000
United States,USA,2003,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1539304000000
United States,USA,2002,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1424143000000
United States,USA,2001,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1392565000000
United States,USA,2000,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1471305000000
United States,USA,1999,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1248612000000
United States,USA,1998,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1115690000000
United States,USA,1997,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1055774000000
United States,USA,1996,Imports of goods and services (current US$),NE.IMP.GNFS.CD,963966000000
United States,USA,1995,Imports of goods and services (current US$),NE.IMP.GNFS.CD,902572000000
United States,USA,1994,Imports of goods and services (current US$),NE.IMP.GNFS.CD,813424000000
United States,USA,1993,Imports of goods and services (current US$),NE.IMP.GNFS.CD,719973000000
United States,USA,1992,Imports of goods and services (current US$),NE.IMP.GNFS.CD,667791000000
United States,USA,1991,Imports of goods and services (current US$),NE.IMP.GNFS.CD,623544000000
United States,USA,1990,Imports of goods and services (current US$),NE.IMP.GNFS.CD,629728000000
United States,USA,1989,Imports of goods and services (current US$),NE.IMP.GNFS.CD,591031000000
United States,USA,1988,Imports of goods and services (current US$),NE.IMP.GNFS.CD,553993000000
United States,USA,1987,Imports of goods and services (current US$),NE.IMP.GNFS.CD,508713000000
United States,USA,1986,Imports of goods and services (current US$),NE.IMP.GNFS.CD,452867000000
United States,USA,1985,Imports of goods and services (current US$),NE.IMP.GNFS.CD,417229000000
United States,USA,1984,Imports of goods and services (current US$),NE.IMP.GNFS.CD,405107000000
United States,USA,1983,Imports of goods and services (current US$),NE.IMP.GNFS.CD,328638000000
United States,USA,1982,Imports of goods and services (current US$),NE.IMP.GNFS.CD,303184000000
United States,USA,1981,Imports of goods and services (current US$),NE.IMP.GNFS.CD,317758000000
United States,USA,1980,Imports of goods and services (current US$),NE.IMP.GNFS.CD,293828000000
United States,USA,1979,Imports of goods and services (current US$),NE.IMP.GNFS.CD,252674000000
United States,USA,1978,Imports of goods and services (current US$),NE.IMP.GNFS.CD,212250000000
United States,USA,1977,Imports of goods and services (current US$),NE.IMP.GNFS.CD,182443000000
United States,USA,1976,Imports of goods and services (current US$),NE.IMP.GNFS.CD,151146000000
United States,USA,1975,Imports of goods and services (current US$),NE.IMP.GNFS.CD,122730000000
United States,USA,1974,Imports of goods and services (current US$),NE.IMP.GNFS.CD,127465000000
United States,USA,1973,Imports of goods and services (current US$),NE.IMP.GNFS.CD,91159000000
United States,USA,1972,Imports of goods and services (current US$),NE.IMP.GNFS.CD,74216000000
United States,USA,1971,Imports of goods and services (current US$),NE.IMP.GNFS.CD,62342000000
United States,USA,1970,Imports of goods and services (current US$),NE.IMP.GNFS.CD,55760000000
United States,USA,1969,Imports of goods and services (current US$),NE.IMP.GNFS.CD,50500000000
United States,USA,1968,Imports of goods and services (current US$),NE.IMP.GNFS.CD,46600000000
United States,USA,1967,Imports of goods and services (current US$),NE.IMP.GNFS.CD,39900000000
United States,USA,1966,Imports of goods and services (current US$),NE.IMP.GNFS.CD,37100000000
United States,USA,1965,Imports of goods and services (current US$),NE.IMP.GNFS.CD,31500000000
United States,USA,1964,Imports of goods and services (current US$),NE.IMP.GNFS.CD,28100000000
United States,USA,1963,Imports of goods and services (current US$),NE.IMP.GNFS.CD,26100000000
United States,USA,1962,Imports of goods and services (current US$),NE.IMP.GNFS.CD,25000000000
United States,USA,1961,Imports of goods and services (current US$),NE.IMP.GNFS.CD,22700000000
United States,USA,1960,Imports of goods and services (current US$),NE.IMP.GNFS.CD,22800000000
United States,USA,2017,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2928596000000
United States,USA,2016,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2738146000000
United States,USA,2015,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2786461000000
United States,USA,2014,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2879284000000
United States,USA,2013,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2764210000000
United States,USA,2012,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2759851000000
United States,USA,2011,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2682456000000
United States,USA,2010,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2360183000000
United States,USA,2009,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1978447000000
United States,USA,2008,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2560143000000
United States,USA,2007,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2379280000000
United States,USA,2006,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2243538000000
United States,USA,2005,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2026418000000
United States,USA,2004,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1796706000000
United States,USA,2003,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1539304000000
United States,USA,2002,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1424143000000
United States,USA,2001,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1392565000000
United States,USA,2000,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1471305000000
United States,USA,1999,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1248612000000
United States,USA,1998,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1115690000000
United States,USA,1997,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1055774000000
United States,USA,1996,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,963966000000
United States,USA,1995,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,902572000000
United States,USA,1994,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,813424000000
United States,USA,1993,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,719973000000
United States,USA,1992,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,667791000000
United States,USA,1991,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,623544000000
United States,USA,1990,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,629728000000
United States,USA,1989,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,591031000000
United States,USA,1988,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,553993000000
United States,USA,1987,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,508713000000
